94.8 50716.1 450.81
95 50729.9 452.285
95.2 50743.3 453.761
95.4 50756.3 455.237
95.6 50768.9 456.713
95.8 50781.2 458.189
96 50793 459.666
96.2 50804.4 461.143
96.4 50815.5 462.621
96.6 50826.1 464.099
96.8 50836.4 465.577
97 50846.3 467.056
97.2 50855.8 468.534
97.4 50864.9 470.014
97.6 50873.6 471.493
97.8 50881.9 472.972
98 50889.8 474.452
98.2 50897.3 475.932
98.4 50904.4 477.412
98.6 50911.1 478.893
98.8 50917.5 480.373
99 50923.4 481.854
99.2 50929 483.335
99.4 50934.2 484.816
99.6 50938.9 486.298
99.8 50943.3 487.779
100 50947.3 489.261
100.2 50950.9 490.742
100.4 50954.1 492.224
100.6 50956.9 493.706
100.8 50959.3 495.188
101 50961.4 496.67
101.2 50963 498.152
101.4 50964.2 499.634
101.6 50965.1 501.116
101.8 50965.5 502.598
102 50965.6 504.08
102.2 50965.3 505.562
102.4 50964.5 507.044
102.6 50963.4 508.526
102.8 50961.9 510.008
103 50960 511.49
103.2 50957.7 512.972
103.4 50955.1 514.454
103.6 50952 515.936
103.8 50948.5 517.417
104 50944.6 518.899
104.2 50940.4 520.38
104.4 50935.7 521.862
104.6 50930.7 523.343
104.8 50925.3 524.824
105 50919.4 526.305
105.2 50913.2 527.785
105.4 50906.6 529.266
105.6 50899.6 530.746
105.8 50892.2 532.226
106 50884.4 533.706
106.2 50876.3 535.186
106.4 50867.7 536.665
106.6 50858.7 538.144
106.8 50849.4 539.623
107 50839.6 541.102
107.2 50829.5 542.58
107.4 50818.9 544.058
107.6 50808 545.536
107.8 50796.7 547.013
108 50785 548.49
108.2 50772.9 549.967
108.4 50760.4 551.443
108.6 50747.5 552.919
108.8 50734.2 554.394
109 50720.5 555.87
109.2 50706.4 557.344
109.4 50692 558.819
109.6 50677.1 560.293
109.8 50661.9 561.766
110 50646.2 563.239
110.2 50630.2 564.712
110.4 50613.8 566.184
110.6 50597 567.655
110.8 50579.8 569.126
111 50562.2 570.597
111.2 50544.2 572.067
111.4 50525.8 573.537
111.6 50507 575.006
111.8 50487.8 576.474
112 50468.3 577.942
112.2 50448.3 579.409
112.4 50427.9 580.876
112.6 50407.2 582.342
112.8 50386.1 583.808
113 50364.5 585.273
113.2 50342.6 586.737
113.4 50320.3 588.2
113.6 50297.6 589.663
113.8 50274.5 591.126
114 50251 592.587
114.2 50227.1 594.048
114.4 50202.8 595.508
114.6 50178.2 596.968
114.8 50153.1 598.427
115 50127.7 599.885
115.2 50101.8 601.342
115.4 50075.6 602.799
